place_name,author,rating,text
Jetts 24 Hour Fitness - SP Building (Ari),Shabs M,4,"It's a small gym but has everything you need for exercise and it's clean.  It can get really busy after 5 PM, making it hard to find a free weight machine. But enough treadmills. Some people take their time occupying the machines while watching movies or reading news, taking long breaks between reps, which is a big issue in this gym. It would be good if they could post some signage about gym etiquette and encourage people to be respectful of others' time. The price is around 1700 Bhat for 3 months contract and cheaper if you choose a longer term."
Jetts 24 Hour Fitness - SP Building (Ari),Nic Law,4,"Great equipment, but no leg press machine =/. Very empty on weekends and weekdays during the day"
Jetts 24 Hour Fitness - SP Building (Ari),Harry Wray,4,"Good gym in Ari neighborhood, Bangkok. It’s located in the basement of the SP building, you can enter using the exterior stairs from the sidewalk in front of the building. Prices are a bit expensive: IIRC its 500 THB (~$14 USD) for a day pass, or 2500 THB (~$70 USD) for a 1 month membership. A little pricey for Thailand, but not bad for travelers, especially if you’re used to US / EU gym prices. It was easy and fast to sign up for a 1 month membership with cash, and not have to worry about recurring charges or difficult cancellations like with some other gyms.

The gym is medium-sized, and has a good selection of equipment: cardio machines, dumbbells, benches, barbells, cable machines, weight machines, Smith machines, hex bars, EZ bars, and an open area for sled pushing and CrossFit-style stuff. They only have 1 real squat rack, but it’s rarely in use. They have a fresh water dispenser, and they sell protein, preworkout, and supplements at the front desk. The gym is always pretty clean, including the bathrooms.

Overall, I was happy with my 1 month membership and got some great workouts in here during my visit to Bangkok."
Jetts 24 Hour Fitness - SP Building (Ari),Ruby Lib,4,"Another good chain of Jetts Fitness. Opened 24 hours. Good equipment. Many grouping classes. Vending machine. Crowded at late afternoon. Bathroom was available but no towel, no soap, no shampoo. Parking lot is available at IBM Tower with some of charge."
Jetts 24 Hour Fitness - SP Building (Ari),James Becker,4,"Pros: Great equipment. Music is not annoying and loud like other gyms. Love the monkey bars.

Cons: Staff doesn’t know anything about the nutritional products they sell, some staff not very friendly."
Jetts 24 Hour Fitness - Index Living Mall Rama II,Fable,2,"This place smells like feces and sewage. It honestly might be a legitimate health risk to be in operation. There is obviously something wrong here, it should not smell so awful everyday. I think it is very neglectful and unprofessional to make the entire gym downstairs have to workout in a poop smell. Is this a punishment to the locals or a cruel joke?"
Jetts 24 Hour Fitness - Index Living Mall Rama II,Rhino Caster,2,"Convenient. Eay access to the place. Parking is near. However, there is bad smell at the ground floor. Probably from the toilets."
Jetts 24 Hour Fitness - Index Living Mall Rama II,Kuu P,4,Bathroom has bad smell and no longer provide hand soap.
Jetts 24 Hour Fitness - Index Living Mall Rama II,Nicha Chantasakuldet,1,"Some clothes dont allow here without senses

The only good thing here is cheap"
Jetts 24 Hour Fitness - Index Living Mall Rama II,Nida C.,5,very quiet and trainers are so profrssional
Jetts 24 Hour Fitness MS Siam Rama 3 เจ็ทส์ ฟิตเนส 24 ชั่วโมง เอ็มเอส สยาม พระราม 3,Rohan Jain,5,"Extremely convenient, 24 hours, small but neat, clean and easy to access. Parking after 10 pm is free for long hours. Otherwise its 3 hours before 4 pm and 4 hours after which you can stamp at Jetts. The facility has 2 vending machines and if that’s not enough there’s a 7-11 on ground floor."
Jetts 24 Hour Fitness MS Siam Rama 3 เจ็ทส์ ฟิตเนส 24 ชั่วโมง เอ็มเอส สยาม พระราม 3,Janny Parnraksar,5,"I absolutely love Jetts 24 Hour Fitness at MS Siam Rama 3! From the moment I walked in, the atmosphere was friendly, clean, and highly motivating. The equipment is excellent, and I appreciate that it’s super convenient, open around the clock—perfect for busy schedules.

What really sets this place apart, however, is my trainer, Dream. She truly embodies dedication and expertise in every session. Dream takes the time to understand my goals and thoughtfully tailors workouts that challenge me just the right amount. Her guidance is always precise, encouraging, and never once intimidating—she inspires confidence in my abilities and pushes me to reach new milestones.

Whether it’s perfecting form, adjusting exercises, or offering motivation when I feel stuck, Dream is consistently supportive and thoughtfully intuitive. Her positive energy makes working out feel exciting and enjoyable—she’s an undeniable highlight of my fitness journey.

I can’t recommend Jetts 24 Hour Fitness enough—especially with Dream leading the way. If you’re looking for a top-notch gym with personalised, uplifting training, this is it! Five out of five stars."
Jetts 24 Hour Fitness MS Siam Rama 3 เจ็ทส์ ฟิตเนส 24 ชั่วโมง เอ็มเอส สยาม พระราม 3,Umer Yousaf,3,Nice gym
Jetts 24 Hour Fitness MS Siam Rama 3 เจ็ทส์ ฟิตเนส 24 ชั่วโมง เอ็มเอส สยาม พระราม 3,Emily M,3,"One of the best outlet I have ever been.
Less crowded, nicer ambiance, proper parking
However, toilets should be improved"
Jetts 24 Hour Fitness MS Siam Rama 3 เจ็ทส์ ฟิตเนส 24 ชั่วโมง เอ็มเอส สยาม พระราม 3,Ash Lakhi,3,Its a cheap gym and you get what you pay for. TOO crowded!! Small. Offers limited classes.
Jetts 24 Hour Fitness - SJ Infinite (จตุจักร),Eksiri Jarurungson,2,"Facilities seem to be a bit too small but got all equipment that required. Not too much crowded in early morning.

Good point
1. Clean
2. All equipment are good condition.
3. Location

Need to improve
1. Car park!! Free only 2hours!!!!! After that 30 baht per hour.
2. Few weight plates."
Jetts 24 Hour Fitness - SJ Infinite (จตุจักร),Pyae Sone Ko Ko (181),3,Pretty decent gym with many variety machines. The only downsides of this branch is there’s only one machine for both leg extensions and leg curls. And there’s also no specific machine for training calves. I might try the other branches as well. 3 out of 5 for the facility.
